2.582929871130951877e-02,4.295673361755279057e-02,5.552744666002845664e-02,6.961817451931702483e-02,7.935949671403498551e-02,9.660553330939827821e-02,1.035348409480325998e-01,1.175572233597825256e-01,1.598674938059777284e-01
2.663542906175553684e-02,4.494686209483769734e-02,6.056957735696440887e-02,6.863653845428167866e-02,7.893067359826470841e-02,9.912810457344116422e-02,1.124782757285810592e-01,1.234438116274941127e-01,1.722247381525543741e-01
2.439256955393374893e-02,4.267371063759668737e-02,5.764269301754389174e-02,6.753654070818862487e-02,7.858417476576896876e-02,8.713266403467545551e-02,1.156627277763565553e-01,1.143042385777601200e-01,1.654250032812875082e-01
2.593898542160473497e-02,3.949198258408362361e-02,7.157202093033686319e-02,6.797762495322279275e-02,8.212784011135224049e-02,8.812771392472951160e-02,1.016346281746948604e-01,1.291191062331343287e-01,2.159613848725560337e-01
2.210541084245877877e-02,4.815801077805614144e-02,5.723674330628404638e-02,6.783729706945275384e-02,8.051830886660416020e-02,9.034852794573597357e-02,9.777443403800770150e-02,1.195856613193382600e-01,2.218957081880878757e-01
2.441700444518547439e-02,4.085796944750021142e-02,8.401234186397822656e-02,6.503575767196610735e-02,8.721102007575184945e-02,9.054835094365834558e-02,9.605400059313065619e-02,1.266339229866573490e-01,1.613824202214664272e-01
2.324875748114060836e-02,4.454479996555624211e-02,5.605591436707181574e-02,6.777904614762744751e-02,8.093741232852542933e-02,9.953220209478433333e-02,1.025695580763297393e-01,1.217430448323341130e-01,1.571693760474326962e-01
2.899112356331836129e-02,7.955884069461101327e-02,5.956641405758712760e-02,6.983900973132101120e-02,8.033181859698661220e-02,9.070132162512641039e-02,1.050305292964618942e-01,1.265454021777711602e-01,1.670560585051447389e-01
2.549156296940714717e-02,4.207994633515786675e-02,5.547029685894401541e-02,6.541726555916164976e-02,7.633256384955458551e-02,8.969035365646814417e-02,1.095066696864770983e-01,1.244752453927895491e-01,1.873337506334834257e-01
2.490134619736002544e-02,4.159399956084074146e-02,5.483114019145248624e-02,8.518015953541785423e-02,7.952485584780184802e-02,9.244470814330085773e-02,1.041953687452627370e-01,1.168513190494090553e-01,1.756512929042029492e-01
