1.231385862149845661e-01,2.299881202336708508e-01,2.971203276160757634e-01,3.511627571795686298e-01,4.209203768720494176e-01,5.458499841459343305e-01,5.603959184645613822e-01,5.786066993226126609e-01,7.396415495438878329e-01
1.199053185310163805e-01,2.179404854215383214e-01,2.833791716868405697e-01,3.338118184822325141e-01,3.979431618733794140e-01,4.506554182450965285e-01,5.253966217949820328e-01,5.874523677147832634e-01,6.727266727253295997e-01
1.254829599765103498e-01,2.196128291445708647e-01,3.190053543406771719e-01,3.414112301153662821e-01,4.112885869357733593e-01,4.949254742379178840e-01,6.291177450310371233e-01,5.635806824216971211e-01,6.765534194425378844e-01
1.220211170606050471e-01,2.063260720902217737e-01,2.885151402023217737e-01,3.526142638248176975e-01,4.032811945323387937e-01,4.485614807247531588e-01,5.055994671247903138e-01,5.645672607683125399e-01,6.721580034115156588e-01
1.114895457704328102e-01,2.093592284074779208e-01,2.766968413681319960e-01,3.535923393325126063e-01,4.454279043356092482e-01,4.675209412117146135e-01,5.903024460214019165e-01,6.531448697662067815e-01,7.186826717904014616e-01
1.201938203682252487e-01,2.151685460726145971e-01,3.042809573035393789e-01,3.472484379614224625e-01,4.146151587660411586e-01,4.913135962920168742e-01,5.473671157072920179e-01,6.900025975753081298e-01,7.259404775462268145e-01
1.351259831032825542e-01,2.379862987238268446e-01,3.015302509547987952e-01,3.517581587660894571e-01,3.797619875528261413e-01,4.700069623119574325e-01,5.247344902991014637e-01,5.822941424896316276e-01,6.679120497344973595e-01
1.416676279918366588e-01,2.393458932427944830e-01,2.876102430433885027e-01,3.700815473259826405e-01,4.082512473277662979e-01,4.604822407318644450e-01,4.866563113837029664e-01,8.004715156607378201e-01,7.108868757293871354e-01
1.327820767661186951e-01,2.250108508012094444e-01,2.880929260740603404e-01,3.428542191312980991e-01,4.253012679977253852e-01,4.483227216131113191e-01,5.066078914789617915e-01,5.859098748456439409e-01,6.953064208428717530e-01
1.180420070002536209e-01,2.191574872161325127e-01,3.833537119413952254e-01,3.980208734525007008e-01,3.992228023314064456e-01,4.822094020377628576e-01,5.150390167152242293e-01,6.403061084376423517e-01,7.392137334653456904e-01
