1.244991982127594682e-01,2.365074765192961836e-01,3.064411732105014607e-01,3.573850862272725526e-01,4.042155392957273441e-01,4.512437472678363926e-01,5.063129002383605082e-01,5.723599973974943245e-01,6.929646924759119697e-01
1.206589361670740712e-01,2.244892773602391589e-01,2.928263300459539309e-01,3.453060287101460957e-01,3.964557892607469824e-01,4.370325052220710993e-01,4.955185017827308247e-01,5.608193879913065949e-01,6.643679768097645599e-01
1.229297191766514225e-01,2.143147509646479154e-01,2.776093882694155579e-01,3.384669970647041226e-01,3.871291067559140542e-01,4.321482483811820985e-01,4.856454973165030831e-01,5.525901901201411004e-01,6.525170081178346404e-01
1.237335039801692876e-01,2.098490407061060214e-01,2.861604441476771066e-01,3.466794956230819791e-01,4.029335552182843894e-01,4.487538537917001857e-01,4.888297971541730735e-01,5.477545385130285771e-01,6.488045751634502478e-01
1.132516090018007016e-01,2.113344691495946115e-01,2.822013433467624455e-01,3.450967945538195303e-01,3.888524793459608442e-01,4.312242197987375958e-01,4.867128148759732875e-01,5.622398664661771850e-01,6.688983095942001578e-01
1.219055203754786376e-01,2.138339964092438594e-01,2.832830127840295642e-01,3.375972269823016014e-01,3.857874780033961892e-01,4.358537540727698834e-01,4.935648530320773109e-01,5.436379536905787679e-01,6.540728830862249099e-01
1.380768165273573989e-01,2.338535907374612866e-01,2.872584245086781118e-01,3.456848616488400472e-01,3.935850652261648763e-01,4.443967082418940895e-01,4.926198671210788027e-01,5.392754626594291611e-01,6.358337368139171941e-01
1.403693760934928147e-01,2.466550768867455945e-01,3.010515703682765110e-01,3.570885841565028529e-01,4.134083467988519667e-01,4.554875620282497484e-01,4.988104553677868425e-01,5.597586275099023512e-01,6.454337970779874256e-01
1.354834384400422920e-01,2.295918707814598170e-01,2.956256650985150669e-01,3.530396673574134336e-01,4.042348413335036250e-01,4.484008059558182713e-01,5.064592256695878980e-01,5.605706621957211588e-01,6.763550496785761812e-01
1.299694394604786474e-01,2.202254096834720398e-01,2.869987713446390809e-01,3.431547481936268462e-01,3.916366327097917099e-01,4.428132207909962759e-01,5.000417777283446830e-01,5.615236266787416719e-01,6.734612329106062223e-01
