0.0060713,0.010734,0.014172,0.01753,0.019763,0.023033,0.025705,0.029563,0.035798
0.0061669,0.010634,0.014303,0.017475,0.020016,0.022907,0.025566,0.029466,0.035603
0.0061717,0.010694,0.013899,0.017238,0.020037,0.022683,0.025487,0.02938,0.03526
0.005995,0.010587,0.014048,0.017088,0.019979,0.022854,0.026166,0.029799,0.035002
0.0060123,0.010862,0.013998,0.017249,0.020172,0.022877,0.026175,0.029705,0.035955
0.005951,0.010794,0.014168,0.017092,0.019806,0.022473,0.025531,0.029654,0.035518
0.0062448,0.010698,0.014488,0.017174,0.019748,0.022867,0.025426,0.029665,0.03569
0.0060084,0.010966,0.014166,0.01732,0.020339,0.023048,0.025874,0.029566,0.035078
0.0060989,0.01042,0.014196,0.016918,0.020175,0.022815,0.025273,0.029633,0.03559
0.0058508,0.010622,0.014042,0.017235,0.019572,0.023131,0.026299,0.029945,0.034399
