2.897589864024275319e-01,2.901003124451507764e-01,2.887889846334685262e-01,2.922161283891813177e-01,2.966452603756890016e-01,3.044386862311553310e-01,3.134146393698444832e-01,3.307620404789560209e-01,3.536126380996257312e-01
2.896865088050052384e-01,2.919005771401371185e-01,2.960501381737611348e-01,2.974092893355550493e-01,3.010451014532839475e-01,3.065290515715659025e-01,3.141673500235303007e-01,3.313280444900078558e-01,3.545877856117497506e-01
2.912257275460085615e-01,2.906481604479477787e-01,2.919361698081611167e-01,2.942351852230868370e-01,2.965615742116789466e-01,3.025781342565139198e-01,3.115687174629828693e-01,3.299825767697442402e-01,3.555021145067615018e-01
2.885491148972553765e-01,2.924554594185542755e-01,2.951472002911351700e-01,2.961648222046848744e-01,2.997263286427543361e-01,3.094224250303277968e-01,3.255067970827372759e-01,3.396518845955599497e-01,3.578619864686673480e-01
2.914282118816987621e-01,2.897607382140062193e-01,2.927177511655040254e-01,2.963122489636225154e-01,3.022869114915496258e-01,3.062777862637697801e-01,3.142916614019568566e-01,3.290709616728846876e-01,3.517576490926254684e-01
2.894741219755787021e-01,2.891212259290765751e-01,2.887824515973116957e-01,2.913746263523962488e-01,2.966767744321378020e-01,3.038074307849045197e-01,3.129155316918608154e-01,3.293861021016591395e-01,3.522011326511221840e-01
2.900931002200310416e-01,2.911200919766272488e-01,2.942622864607963851e-01,2.947750317628425321e-01,2.985836683886797238e-01,3.071075349970965318e-01,3.164527794835292895e-01,3.299422712422129256e-01,3.565642660815956932e-01
2.880718727791979350e-01,2.914237659595733665e-01,2.903088547317910773e-01,2.925287289667133361e-01,2.969686248985199395e-01,3.043621913763280284e-01,3.143143223952625243e-01,3.315633060872322235e-01,3.564012742220489249e-01
2.905273322892007459e-01,2.954976379618207694e-01,2.968506935401596381e-01,2.979242494190691981e-01,3.090383770070624370e-01,3.198883820025442137e-01,3.250623152661124005e-01,3.291761190469975618e-01,3.515267803341455277e-01
2.918821941643268136e-01,2.947238858567017283e-01,2.956691744798528587e-01,2.995688735001334480e-01,3.038065012377356711e-01,3.090890390752671357e-01,3.174684947189155837e-01,3.323919436722288512e-01,3.564675123341133345e-01
